,start MTU (UTC),end MTU (UTC),Day-ahead Price [EUR/MWh] BZN|NO1,Day-ahead Price [EUR/MWh] BZN|NO2,Day-ahead Price [EUR/MWh] BZN|NO3,Day-ahead Price [EUR/MWh] BZN|NO5,Day-ahead Price [EUR/MWh] BZN|SE3,Actual Total Load [MW] - BZN|NO1,Actual Total Load [MW] - BZN|NO2,Actual Total Load [MW] - BZN|NO3,Actual Total Load [MW] - BZN|NO5,Actual Total Load [MW] - BZN|SE3,Biomass - BZN|NO1,Fossil Gas - BZN|NO1,Hydro Run-of-river and poundage - BZN|NO1,Hydro Water Reservoir - BZN|NO1,Waste - BZN|NO1,Wind Onshore - BZN|NO1,Fossil Gas - BZN|NO2,Hydro Pumped Storage Aggregated- BZN|NO2,Hydro Run-of-river and poundage - BZN|NO2,Hydro Water Reservoir - BZN|NO2,Waste - BZN|NO2,Wind Onshore - BZN|NO2,Hydro Pumped Storage Aggregated- BZN|NO3,Hydro Run-of-river and poundage - BZN|NO3,Hydro Water Reservoir - BZN|NO3,Other - BZN|NO3,Other renewable - BZN|NO3,Waste - BZN|NO3,Wind Onshore - BZN|NO3,Fossil Gas - BZN|NO5,Hydro Pumped Storage Aggregated- BZN|NO5,Hydro Run-of-river and poundage - BZN|NO5,Hydro Water Reservoir - BZN|NO5,Waste - BZN|NO5,Fossil Gas - BZN|SE3,Hydro Water Reservoir - BZN|SE3,Nuclear - BZN|SE3,Other - BZN|SE3,Solar - BZN|SE3,Wind Onshore - BZN|SE3,CBF BZN|NO2 > BZN|NO1 [MW],CBF BZN|NO1 > BZN|NO2 [MW],CBF BZN|NO3 > BZN|NO1 [MW],CBF BZN|NO1 > BZN|NO3 [MW],CBF BZN|NO5 > BZN|NO1 [MW],CBF BZN|NO1 > BZN|NO5 [MW],CBF BZN|SE3 > BZN|NO1 [MW],CBF BZN|NO1 > BZN|SE3 [MW],Stored Energy Value [MWh] - BZN|NO1,Stored Energy Value [MWh] - BZN|NO2,Stored Energy Value [MWh] - BZN|NO3,Stored Energy Value [MWh] - BZN|NO5,Stored Energy Value [MWh] - BZN|SE3
7466,2022-08-11 02:00:00,2022-08-11 03:00:00,26.21,26.21,26.21,26.21,26.21,3203,3505,3157,1714,7457,0,0,1843,672,6,1,0,0,1027,3304,5,538,28,491,1566,0,11,0,205,10,0,321,1652,8,0.0,696.0,5708.0,525.0,0.0,873.0,88,0,74,0,309,0,141,0,4078399.282055666,16986803.54017179,7976898.654470268,12195453.385718342,1604092.7019559685
7467,2022-08-11 03:00:00,2022-08-11 04:00:00,30.07,30.07,30.07,30.07,30.07,3200,3500,3138,1733,7647,0,0,1846,772,6,0,0,0,1022,3373,5,600,28,499,1739,0,12,0,213,10,0,327,1506,8,0.0,696.0,5709.0,544.0,0.0,707.0,0,1,95,0,315,0,87,0,4078787.9275442054,16986879.468824625,7976368.390364187,12196165.056865651,1604384.8855864096
7468,2022-08-11 04:00:00,2022-08-11 05:00:00,34.25,34.25,34.25,34.25,34.25,3370,3593,3191,1754,8142,0,0,1847,812,6,0,0,0,1023,3692,5,615,29,496,2037,0,12,0,241,10,0,333,1691,7,0.0,734.0,5708.0,581.0,0.0,566.0,0,305,177,0,452,0,305,0,4079178.064821688,16986962.929805107,7975838.860776581,12196878.499044789,1604678.6850855753
7469,2022-08-11 05:00:00,2022-08-11 06:00:00,60.12,60.12,46.56,60.12,46.56,3816,3635,3283,1837,9169,0,0,1851,983,6,9,0,0,1035,4310,5,926,29,482,2406,0,12,0,366,9,0,352,2486,7,0.0,826.0,5709.0,636.0,0.0,482.0,0,527,243,0,986,0,207,0,4079569.5938190627,16987053.873420887,7975310.058442903,12197593.61915065,1604974.0286678027
7470,2022-08-11 06:00:00,2022-08-11 07:00:00,67.0,67.0,67.0,67.0,67.0,4310,3877,3466,1958,9947,0,0,1851,1068,5,9,0,0,1038,5122,5,1012,25,480,2419,0,11,0,458,9,0,424,3280,7,0.0,1040.0,5707.0,689.0,0.0,431.0,0,103,159,0,1576,0,0,306,4079962.4144672817,16987152.249979615,7974781.97609861,12198310.324078124,1605270.84454743
7471,2022-08-11 07:00:00,2022-08-11 08:00:00,76.98,76.98,76.98,76.98,76.98,4422,3992,3502,1975,10092,0,0,1850,1071,3,15,0,0,1047,5146,5,1063,25,476,2437,0,11,0,628,5,0,437,3598,8,0.0,1099.0,5707.0,671.0,3.0,398.0,96,0,193,0,1721,0,0,585,4080356.4266972924,16987258.009788938,7974254.606479159,12199028.5207221,1605569.0609387949
7472,2022-08-11 08:00:00,2022-08-11 09:00:00,67.04,67.04,67.04,67.04,67.04,4424,3943,3399,1987,10067,0,0,1850,1079,3,16,0,0,1045,5009,5,1100,27,470,2456,0,12,0,829,7,0,425,3460,8,0.0,1108.0,5705.0,613.0,9.0,412.0,67,0,271,0,1605,0,0,529,4080751.530440046,16987371.10315651,7973727.942320003,12199748.11597747,1605868.6060562348
7473,2022-08-11 09:00:00,2022-08-11 10:00:00,65.1,65.1,63.93,65.1,65.1,4415,3959,3427,1977,10248,0,0,1841,1075,3,31,0,0,1060,4609,5,1183,28,471,2426,0,11,0,980,7,0,394,3287,8,0.0,1113.0,5708.0,613.0,14.0,478.0,67,0,304,0,1477,0,0,447,4081147.6256264914,16987491.48038997,7973201.976356597,12200469.01673912,1606169.4081140873
7474,2022-08-11 10:00:00,2022-08-11 11:00:00,62.81,62.81,45.98,62.81,62.95,4371,3951,3515,1959,10207,0,0,1832,1078,3,38,0,0,1059,4460,5,1289,0,471,2232,0,10,0,1031,8,0,375,3137,8,0.0,1112.0,5707.0,628.0,16.0,552.0,286,0,259,0,1339,0,0,535,4081544.6121875807,16987619.09179698,7972676.7013244005,12201191.129901953,1606471.395326691
7475,2022-08-11 11:00:00,2022-08-11 12:00:00,61.28,61.28,39.02,61.28,61.28,4374,3972,3381,1890,10227,0,0,1833,1076,3,41,0,0,1052,4421,5,1292,0,479,2073,0,11,0,1179,4,0,368,2852,8,0.0,1116.0,5705.0,620.0,16.0,667.0,240,0,256,0,1190,0,0,356,4081942.3900542604,16987753.88768518,7972152.109958866,12201914.362360846,1606774.4959083828
7476,2022-08-11 12:00:00,2022-08-11 13:00:00,60.71,60.71,37.05,60.71,60.71,4333,4007,3537,1922,10116,0,0,1827,1074,3,64,0,0,1060,4361,5,1293,15,464,1983,0,9,0,1149,5,0,376,2745,7,0.0,1117.0,5702.0,605.0,11.0,780.0,86,0,234,0,1091,0,0,133,4082340.859157483,16987895.81836222,7971628.194995449,12202638.621010695,1607078.6380735005
7477,2022-08-11 13:00:00,2022-08-11 14:00:00,60.51,60.51,34.25,60.51,60.51,4301,3954,3544,1931,10213,0,0,1825,1084,3,78,0,0,1060,4364,5,1302,19,474,1861,0,11,0,1312,6,0,369,2765,8,0.0,1117.0,5703.0,608.0,6.0,864.0,48,0,220,0,1079,0,0,99,4082739.9194281986,16988044.834135752,7971104.949169607,12203363.812746393,1607383.7500363819
7478,2022-08-11 14:00:00,2022-08-11 15:00:00,60.89,60.89,31.32,60.89,60.89,4337,4031,3550,1949,10468,0,0,1826,1074,3,87,0,0,1075,4521,5,1150,19,482,1773,0,11,0,1475,9,0,367,2969,7,0.0,1116.0,5703.0,608.0,3.0,963.0,99,0,240,0,1167,0,0,217,4083139.4707973544,16988200.885313425,7970582.365216793,12204089.844462827,1607689.7600113647
7479,2022-08-11 15:00:00,2022-08-11 16:00:00,63.9,63.9,30.96,63.9,65.81,4456,4321,3654,2000,10646,0,0,1825,1089,4,137,0,0,1071,4574,5,702,19,480,1737,0,11,0,1556,10,0,421,3368,8,0.0,1118.0,5704.0,614.0,1.0,1047.0,0,170,219,0,1422,0,0,108,4083539.4131959025,16988363.92220288,7970060.435872462,12204816.623054888,1607996.5962127869
7480,2022-08-11 16:00:00,2022-08-11 17:00:00,65.54,65.54,30.68,65.54,65.63,4365,4300,3620,1977,10689,0,0,1831,1092,4,169,0,0,1083,4554,5,439,19,492,1634,0,10,0,1583,10,0,440,3468,8,0.0,1118.0,5704.0,597.0,0.0,1157.0,0,491,227,0,1469,0,78,0,4083939.646554793,16988533.895111784,7969539.153872075,12205544.055417472,1608304.1868549865
7481,2022-08-11 17:00:00,2022-08-11 18:00:00,59.92,59.92,30.4,59.92,59.92,4280,4042,3547,1925,10464,0,0,1821,1023,4,174,0,0,1092,4428,5,403,18,485,1634,0,11,0,1633,10,0,456,2997,8,0.0,1093.0,5705.0,588.0,0.0,1250.0,0,698,296,0,1128,0,483,0,4084340.070804974,16988710.754347764,7969018.51195108,12206272.048445463,1608612.4601522998
7482,2022-08-11 18:00:00,2022-08-11 19:00:00,44.19,44.19,30.23,44.19,44.19,4128,3907,3538,1956,10012,0,0,1817,969,4,223,0,0,1097,4653,5,455,19,488,1659,0,10,0,1618,10,0,443,2599,8,0.0,1054.0,5705.0,550.0,0.0,1294.0,0,329,269,0,906,0,252,0,4084740.585877397,16988894.450218484,7968498.502844936,12207000.509033754,1608921.3443190658
7483,2022-08-11 19:00:00,2022-08-11 20:00:00,39.32,39.32,30.32,39.32,39.32,3975,3807,3425,1922,9689,0,0,1821,879,4,244,0,0,1107,4589,5,546,19,502,1638,0,10,0,1662,9,0,457,2325,8,0.0,981.0,5706.0,519.0,0.0,1317.0,0,274,272,0,817,0,224,0,4085141.091703011,16989084.933031593,7967979.119289099,12207729.344077237,1609230.767569622
7484,2022-08-11 20:00:00,2022-08-11 21:00:00,34.18,34.18,30.08,34.18,34.18,3865,3606,3347,1908,9222,0,0,1822,825,4,256,0,0,1114,4360,5,791,19,491,1609,0,11,0,1640,9,0,429,2200,8,0.0,868.0,5708.0,481.0,0.0,1343.0,0,50,253,0,732,0,0,2,4085541.488212768,16989282.15309473,7967460.354019026,12208458.460470803,1609540.6581183057
7485,2022-08-11 21:00:00,2022-08-11 22:00:00,33.26,33.26,30.02,33.26,33.26,3658,3570,3303,1867,8711,0,0,1818,817,4,245,0,0,1121,3687,6,877,19,486,1545,0,11,0,1593,6,0,412,2106,8,0.0,804.0,5708.0,447.0,0.0,1336.0,0,386,241,0,665,0,213,0,4085941.6753376136,16989486.060715552,7966942.199770168,12209187.76510934,1609850.9441794553
7486,2022-08-11 22:00:00,2022-08-11 23:00:00,27.01,27.01,27.01,27.01,27.01,3402,3405,3204,1816,8222,0,0,1818,782,4,277,0,0,1119,3514,6,1056,17,484,1339,0,12,0,1500,6,0,404,1870,8,0.0,788.0,5708.0,433.0,0.0,1329.0,0,280,147,0,523,0,93,0,4086341.553008501,16989696.606201705,7966424.649277984,12209917.16488774,1610161.553967408
7487,2022-08-11 23:00:00,2022-09-11 00:00:00,32.54,32.54,19.56,32.54,19.56,3157,3456,3158,1786,7917,0,0,1801,490,4,297,0,0,1106,3351,5,1082,4,468,1369,0,11,0,1409,8,0,380,2050,8,0.0,795.0,5711.0,412.0,0.0,1368.0,0,177,134,0,649,0,0,70,4086741.021156379,16989913.739860833,7965907.695277927,12210646.566700889,1610472.415696501
7488,2022-09-11 00:00:00,2022-09-11 01:00:00,26.29,26.29,18.77,26.29,18.77,3042,3317,3038,1754,7551,0,0,1795,468,4,297,0,0,1108,3275,6,1089,0,467,1281,0,13,0,1337,8,0,375,1914,8,0.0,786.0,5711.0,401.0,0.0,1392.0,9,0,72,0,565,0,0,229,4094705.466787488,17152188.1638754,7486076.329658724,12224264.494133806,1512955.8446923087
7489,2022-09-11 01:00:00,2022-09-11 02:00:00,18.22,18.22,18.22,18.22,18.22,2957,3205,3088,1740,7630,0,0,1799,469,3,286,0,0,1106,3347,7,1104,0,461,1283,0,12,0,1171,9,0,370,1870,8,0.0,787.0,5710.0,400.0,0.0,1393.0,0,267,83,0,535,0,5,0,4095276.767374368,17153610.3979831,7488146.971486854,12225507.705739781,1513106.9665240506
7490,2022-09-11 02:00:00,2022-09-11 03:00:00,17.48,17.48,17.48,17.48,17.48,2936,3299,3136,1726,7567,0,0,1799,475,3,268,0,0,1107,3311,7,1020,0,457,1266,0,11,0,1010,7,0,359,1893,8,0.0,786.0,5711.0,399.0,0.0,1403.0,0,291,64,0,538,0,6,0,4095834.9548853524,17155007.99797025,7490200.724042688,12226733.386438835,1513252.9835874548
7491,2022-09-11 03:00:00,2022-09-11 04:00:00,19.43,19.43,18.44,19.43,18.44,2994,3196,3099,1713,7583,0,0,1792,473,3,211,0,0,1107,3300,6,1113,0,459,1273,0,12,0,981,8,0,357,1888,8,0.0,787.0,5711.0,419.0,0.0,1410.0,0,349,66,0,539,0,140,0,4096379.8355607395,17156380.547078256,7492237.162536733,12227941.219612349,1513393.8090827076
7492,2022-09-11 04:00:00,2022-09-11 05:00:00,20.85,20.85,19.84,20.85,19.84,3143,3221,3081,1692,7975,0,0,1797,520,3,210,0,0,1115,3415,5,1076,1,464,1344,0,13,0,1022,9,0,365,1963,8,0.0,785.0,5711.0,464.0,0.0,1415.0,0,295,99,0,598,0,80,0,4096911.2156408215,17157727.62854851,7494255.862179494,12229130.888641685,1513529.3562099948
7493,2022-09-11 05:00:00,2022-09-11 06:00:00,30.31,30.31,22.89,30.31,22.89,3601,3578,3193,1781,9079,0,0,1821,697,3,176,0,0,1122,3958,5,1070,19,464,1466,0,12,0,1138,7,0,386,2359,8,0.0,768.0,5711.0,530.0,0.0,1480.0,0,297,157,0,840,0,26,0,4097428.9013658925,17159048.825622424,7496256.398181481,12230302.076908218,1513659.5381695023
7494,2022-09-11 06:00:00,2022-09-11 07:00:00,42.1,42.1,29.45,42.1,29.45,4016,3821,3415,1926,9887,0,0,1820,893,3,216,0,0,1120,4233,5,984,18,475,1703,0,11,0,1244,6,0,400,2711,8,0.0,854.0,5711.0,562.0,0.0,1483.0,0,526,206,0,1035,0,235,0,4097932.6989762504,17160343.72154141,7498238.345753203,12231454.467793325,1513784.268161417
7495,2022-09-11 07:00:00,2022-09-11 08:00:00,47.48,47.48,33.07,47.48,33.07,4047,3861,3424,1972,9870,0,0,1814,933,3,213,0,0,1121,4197,5,894,18,490,1859,0,12,0,1315,3,0,414,2978,8,0.0,954.0,5709.0,565.0,3.0,1473.0,0,764,281,0,1197,0,279,0,4098422.4147121883,17161611.89954686,7500201.280105164,12232587.744678374,1513903.4593859245
7496,2022-09-11 08:00:00,2022-09-11 09:00:00,47.27,47.27,34.43,47.27,35.03,3952,3770,3318,1937,9433,0,0,1815,915,3,261,0,0,1123,4174,5,987,18,499,1923,0,12,0,1380,6,0,420,2903,8,5.0,979.0,5570.0,586.0,14.0,1465.0,0,659,308,0,1180,0,105,0,4098897.8548140014,17162852.94288018,7502144.776447876,12233701.590944743,1514017.0250432112
7497,2022-09-11 09:00:00,2022-09-11 10:00:00,47.21,47.21,34.28,47.21,39.9,3946,3626,3391,1976,10184,0,0,1824,902,3,287,0,0,1139,4198,5,1036,18,498,1933,0,11,1,1426,6,0,423,2992,8,0.0,1032.0,4936.0,584.0,27.0,1543.0,0,497,299,0,1246,0,0,164,4099358.8255219823,17164066.434782773,7504068.409991844,12234795.689973794,1514124.8783334624
7498,2022-09-11 10:00:00,2022-09-11 11:00:00,46.17,46.17,34.09,46.17,38.25,3884,3635,3449,1954,11131,0,0,1812,861,3,293,0,0,1138,4413,5,1047,18,506,1924,0,11,1,1508,9,0,431,2959,8,0.0,1071.0,4937.0,601.0,34.0,1531.0,64,0,236,0,1261,0,0,696,4099805.1330764294,17165251.958496053,7505971.755947575,12235869.725146906,1514226.9324568652
7499,2022-09-11 11:00:00,2022-09-11 12:00:00,44.68,44.68,33.06,44.68,33.06,3882,3567,3465,1944,11549,0,0,1818,903,3,270,0,0,1146,4460,5,1000,18,506,1917,0,9,0,1329,7,0,460,2916,8,0.0,1116.0,4969.0,564.0,33.0,1610.0,176,0,207,0,1229,0,0,825,4100236.583717636,17166409.09726141,7507854.389525579,12236923.379845455,1514323.1006136057
7500,2022-09-11 12:00:00,2022-09-11 13:00:00,43.29,43.29,33.09,43.29,33.09,3852,3717,3434,1981,9880,0,0,1832,963,3,245,0,0,1135,4623,5,829,18,501,1920,0,20,0,1199,7,0,462,3016,7,0.0,1117.0,3844.0,542.0,25.0,1576.0,101,0,162,0,1353,0,0,897,4100652.9836858967,17167537.434320256,7509715.8859363645,12237956.33745081,1514413.2960038693
7501,2022-09-11 13:00:00,2022-09-11 14:00:00,44.1,44.1,33.04,44.1,33.04,3855,3727,3498,1991,9689,0,0,1846,1011,3,238,0,0,1145,4725,5,739,18,506,1966,0,21,0,1097,7,0,465,3264,7,0.0,1118.0,4134.0,547.0,11.0,1470.0,0,349,135,0,1504,0,0,626,4101054.1392215057,17168636.552913997,7511555.820390436,12238968.28134434,1514497.4318278427
7502,2022-09-11 14:00:00,2022-09-11 15:00:00,48.1,48.1,34.08,48.1,48.1,3951,3773,3573,1983,10098,0,0,1843,1026,3,238,0,0,1141,5049,5,709,18,507,2027,0,9,0,1037,10,0,491,3586,8,0.0,1177.0,4162.0,542.0,1.0,1430.0,0,237,133,0,1710,0,0,859,4101439.8565647593,17169706.03628403,7513373.768098303,12239958.89490742,1514575.4212857117
7503,2022-09-11 15:00:00,2022-09-11 16:00:00,60.75,60.75,35.25,60.75,60.75,4162,3965,3610,1993,10539,0,0,1833,1069,3,249,0,0,1131,5518,5,597,18,502,2176,0,10,1,938,10,0,512,3850,8,0.0,1218.0,4170.0,556.0,0.0,1417.0,0,78,178,0,1891,0,0,1081,4101809.941955951,17170745.46767176,7515169.304270472,12240927.861521425,1514647.1775776625
7504,2022-09-11 16:00:00,2022-09-11 17:00:00,61.92,61.92,35.53,61.92,61.92,4199,3963,3610,1874,10734,0,0,1834,1054,4,248,0,0,1133,5700,5,552,18,509,2147,0,9,1,737,10,0,519,4033,8,0.0,1240.0,4171.0,557.0,0.0,1410.0,11,0,151,0,2043,0,0,1242,4102164.2016353756,17171754.430318594,7516942.004117452,12241874.864567723,1514712.6139038808
7505,2022-09-11 17:00:00,2022-09-11 18:00:00,60.35,60.35,35.92,60.35,60.35,4121,3831,3570,1886,10345,0,0,1816,1040,4,268,0,0,1136,5438,5,549,18,507,2094,0,10,1,572,10,0,519,3825,9,0.0,1232.0,4172.0,563.0,0.0,1438.0,0,256,129,0,1871,0,0,855,4102502.441843328,17172732.507465933,7518691.442849748,12242799.587427685,1514771.6434645532
7506,2022-09-11 18:00:00,2022-09-11 19:00:00,45.63,45.63,35.07,45.63,35.07,4026,3826,3496,1853,10004,0,0,1828,1003,4,284,0,0,1137,5084,5,542,18,501,2065,0,10,1,456,10,0,487,3567,8,0.0,1190.0,4173.0,557.0,0.0,1464.0,0,451,144,0,1647,0,0,515,4102824.468820104,17173679.28235518,7520417.195677872,12243701.713482691,1514824.179459866
7507,2022-09-11 19:00:00,2022-09-11 20:00:00,47.21,47.21,33.07,47.21,33.07,3915,3802,3443,1796,9675,0,0,1850,938,4,284,0,0,1137,5002,5,480,18,497,2034,0,10,1,460,10,0,474,3570,8,0.0,1115.0,4176.0,549.0,0.0,1453.0,0,473,193,0,1625,0,0,566,4103130.088805999,17174594.338227745,7522118.837812331,12244580.926114108,1514870.1350900051
7508,2022-09-11 20:00:00,2022-09-11 21:00:00,48.24,48.24,30.95,48.24,30.95,3812,3720,3361,1790,9134,0,0,1853,870,4,284,0,0,1138,4909,5,457,18,497,1809,0,10,1,440,9,0,488,3442,9,0.0,1103.0,4176.0,516.0,0.0,1426.0,0,467,173,0,1510,0,0,481,4103419.1080413056,17175477.25832503,7523795.944463629,12245436.908703312,1514909.423555157
7509,2022-09-11 21:00:00,2022-09-11 22:00:00,48.2,48.2,29.55,48.2,29.55,3681,3649,3194,1698,8756,0,0,1849,863,4,262,0,0,1137,4801,5,422,18,503,1667,0,10,1,469,8,0,492,3261,8,0.0,1040.0,4175.0,493.0,0.0,1387.0,0,516,145,0,1406,0,0,452,4103691.3327663196,17176327.625888433,7525448.090842277,12246269.344631672,1514941.9580555067
7510,2022-09-11 22:00:00,2022-09-11 23:00:00,46.27,46.27,26.83,46.27,26.83,3470,3516,3101,1595,8364,0,0,1849,713,4,213,0,0,1136,4745,5,450,16,507,1574,0,10,1,462,9,1,496,3164,8,0.0,998.0,4177.0,483.0,0.0,1347.0,0,469,125,0,1375,0,0,475,4103946.569221336,17177145.024159364,7527074.852158783,12247077.91728056,1514967.6517912413
7511,2022-09-11 23:00:00,2022-10-11 00:00:00,27.59,27.59,27.59,27.59,27.59,3158,3410,3091,1698,7944,0,0,1852,782,3,192,0,0,1141,4340,5,496,0,534,1719,0,10,0,418,8,41,485,2818,8,0.0,940.0,4259.0,472.0,0.0,1304.0,0,674,161,0,1158,0,0,339,4104184.6236466495,17177929.036379226,7528675.803623652,12247862.31003135,1514986.4179625462
7512,2022-10-11 00:00:00,2022-10-11 01:00:00,26.0,26.0,26.0,26.0,26.0,3119,3406,3013,1688,7548,0,0,1852,778,3,202,0,0,1133,4136,5,523,0,538,1647,0,10,0,403,7,40,482,2774,8,0.0,923.0,4268.0,468.0,0.0,1257.0,0,873,150,0,1117,0,0,176,4855502.583927716,21259699.46475813,7592349.80728063,13675307.642674727,1586704.2274466588
7513,2022-10-11 01:00:00,2022-10-11 02:00:00,25.76,25.76,25.76,25.76,25.76,3013,3480,2927,1668,7469,0,0,1849,774,3,215,0,0,1130,4154,5,470,0,542,1637,0,10,0,452,9,39,490,2727,8,0.0,924.0,4283.0,469.0,0.0,1254.0,0,930,149,0,1102,0,0,158,4855769.549142183,21263787.55635434,7591161.76597534,13674576.93876151,1586967.3305115295
7514,2022-10-11 02:00:00,2022-10-11 03:00:00,23.68,23.68,23.68,23.68,23.68,3043,3396,2864,1656,7414,0,0,1849,774,3,216,0,0,1123,4111,5,527,0,542,1392,0,10,0,496,9,40,496,2731,8,0.0,924.0,4394.0,468.0,0.0,1213.0,0,546,37,0,1084,0,0,428,4856033.241464337,21267868.95715179,7589964.788473684,13673840.07148637,1587232.3245033915
7515,2022-10-11 03:00:00,2022-10-11 04:00:00,22.18,22.18,22.18,22.18,22.18,3066,3324,2894,1652,7544,0,0,1846,777,3,197,0,0,1124,4114,5,647,0,548,1323,0,10,0,511,9,40,493,2674,9,0.0,933.0,4643.0,479.0,0.0,1250.0,0,141,0,29,1061,0,0,687,4856293.682510006,21271943.73146972,7588759.029485828,13673097.303468496,1587499.1928840282
7516,2022-10-11 04:00:00,2022-10-11 05:00:00,23.89,23.89,23.89,23.89,23.89,3210,3444,2920,1675,7819,0,0,1846,817,3,208,0,0,1114,4069,5,674,0,558,1346,0,9,0,577,10,40,505,2765,8,0.0,955.0,4731.0,497.0,0.0,1278.0,0,192,0,21,1169,0,0,654,4856550.893895005,21276011.943627357,7587544.643721933,13672348.897327073,1587767.9191152207
7517,2022-10-11 05:00:00,2022-10-11 06:00:00,29.02,29.02,27.61,29.02,43.17,3670,3827,3085,1762,8851,0,0,1855,947,3,187,0,0,1110,4771,5,675,27,570,1662,0,11,0,606,9,50,500,2995,8,0.0,1087.0,4842.0,551.0,0.0,1331.0,3,0,103,0,1295,0,0,749,4856804.897235157,21280073.657943953,7586321.78589217,13671595.115681296,1588038.4866587522
7518,2022-10-11 06:00:00,2022-10-11 07:00:00,35.76,35.76,33.91,35.76,89.47,4201,3902,3377,1912,9788,0,0,1843,957,3,184,0,0,1113,4675,5,895,33,576,2032,0,17,1,579,9,45,548,3325,8,0.0,1228.0,4991.0,584.0,0.0,1343.0,0,265,235,0,1548,0,0,351,4857055.71414628,21284128.93873873,7585090.610706699,13670836.221150348,1588310.8789764037
7519,2022-10-11 07:00:00,2022-10-11 08:00:00,44.02,44.02,44.02,44.02,89.66,4282,3908,3354,1946,9907,0,0,1848,972,3,219,0,0,1083,4570,5,997,34,579,2064,0,21,1,639,3,45,589,3512,7,0.0,1233.0,5075.0,596.0,4.0,1370.0,0,285,216,0,1702,0,0,405,4857303.366244195,21288177.850330923,7583851.272875685,13670072.476353418,1588585.0795299576
7520,2022-10-11 08:00:00,2022-10-11 09:00:00,37.12,37.12,37.12,37.12,86.05,4293,3951,3439,1994,9901,0,0,1848,929,3,209,0,0,1107,4730,4,922,34,581,2026,0,22,1,589,4,46,573,3490,8,0.0,1186.0,5072.0,605.0,14.0,1454.0,0,134,214,0,1664,0,0,479,4857547.87514472,21292220.457039773,7582603.927109295,13669304.14390969,1588861.0717811955
7521,2022-10-11 09:00:00,2022-10-11 10:00:00,35.32,35.32,35.32,35.32,75.57,4246,4065,3422,1984,10023,0,0,1829,957,3,208,0,0,1093,4882,4,866,34,579,2102,0,23,1,614,4,45,545,3484,8,0.0,1190.0,5112.0,605.0,32.0,1546.0,33,0,200,0,1668,0,0,704,4857789.262463677,21296256.8231845,7581348.728117689,13668531.486438354,1589138.8391918999
7522,2022-10-11 10:00:00,2022-10-11 11:00:00,33.29,33.29,33.29,33.29,64.69,4160,3922,3368,1945,9762,0,0,1832,953,3,241,0,0,1091,4778,4,974,33,574,1945,0,22,1,703,6,44,554,3334,8,0.0,1200.0,5166.0,595.0,42.0,1573.0,315,0,131,0,1575,0,0,915,4858027.549816886,21300287.013084356,7580085.830611034,13667754.766558604,1589418.365223853
7523,2022-10-11 11:00:00,2022-10-11 12:00:00,33.16,33.16,30.18,33.16,43.51,4168,3882,3340,1908,9689,0,0,1834,982,3,232,0,0,1085,4816,4,1080,4,577,1641,0,24,1,1010,5,45,581,3306,7,0.0,1188.0,5234.0,523.0,46.0,1592.0,409,0,98,0,1558,0,0,976,4858262.758820167,21304311.091058563,7578815.389299495,13666974.246889621,1589699.6333388363
7524,2022-10-11 12:00:00,2022-10-11 13:00:00,31.97,31.97,29.01,31.97,41.09,4164,3860,3363,1928,9780,0,0,1830,974,3,271,0,0,1089,4798,4,1126,0,579,1444,0,23,1,1219,5,3,583,3243,9,0.0,1132.0,5323.0,518.0,21.0,1661.0,442,0,46,0,1472,0,0,909,4858494.911089338,21308329.12142636,7577537.558893235,13666190.19005059,1589982.6269986317
7525,2022-10-11 13:00:00,2022-10-11 14:00:00,30.93,30.93,22.22,30.93,35.29,4143,3911,3199,1908,9904,0,0,1835,945,3,320,0,0,1084,4791,4,1107,0,594,1123,0,21,1,1489,5,0,616,3263,8,0.0,1096.0,5384.0,517.0,10.0,1727.0,428,0,9,0,1448,0,0,863,4858724.028240222,21312341.168506976,7576252.49410242,13665402.858660705,1590267.3296650217
7526,2022-10-11 14:00:00,2022-10-11 15:00:00,29.5,29.5,18.92,29.5,30.76,4206,3934,3411,1945,10124,0,0,1837,967,3,341,0,0,1098,4626,4,1187,0,592,1038,0,22,1,1533,6,0,630,3283,8,0.0,1071.0,5383.0,504.0,3.0,1899.0,325,0,0,16,1463,0,0,757,4858950.131888636,21316347.29661966,7574960.349637217,13664612.515339155,1590553.7247997888
7527,2022-10-11 15:00:00,2022-10-11 16:00:00,30.23,30.23,18.98,30.23,31.14,4293,3905,3468,1954,10503,0,0,1832,973,3,347,0,0,1100,4611,4,1271,0,606,1071,0,23,0,1570,6,0,627,3335,8,0.0,1068.0,5383.0,496.0,1.0,2047.0,351,0,0,11,1477,0,0,730,4859173.243650402,21320347.57008363,7573661.280207784,13663819.42270512,1590841.7958647136
7528,2022-10-11 16:00:00,2022-10-11 17:00:00,29.1,29.1,18.48,29.1,29.97,4244,3951,3312,1938,10578,0,0,1825,956,3,345,0,0,1102,4506,4,1315,0,596,1030,0,21,1,1654,6,0,620,3354,8,0.0,1066.0,5380.0,486.0,0.0,2204.0,334,0,0,13,1483,0,0,759,4859393.385141341,21324342.053218134,7572355.440524289,13663023.843377795,1591131.5263215795
